ID,FirstName,LastName,GPA,Grade
535814,Emily,Wilson,3.12,10
890504,Jessica,Brown,3.55,10
987984,Ryan,Miller,3.24,10
504965,Daniel,Miller,2.95,10
870074,William,Smith,3.18,11
856162,Anna,Garcia,3.22,10
303978,James,Davis,3.85,10
177456,Mia,Jones,2.82,12
455909,Hannah,Brown,3.03,10
104414,Lily,Johnson,3.49,11
826739,Ethan,Davis,3.07,11
594881,Olivia,Smith,3.78,10
658886,Mia,Brown,3.28,12
493850,Chris,Martin,3.29,12
798145,Alex,Lopez,3.42,9
346654,Natalie,Anderson,2.71,11
570553,Daniel,Jones,2.93,9
495003,Ethan,Martin,3.72,11
999605,Henry,Wilson,3.01,10
883580,Isabella,Gonzalez,3.41,12
977856,William,Smith,3.61,9
398225,Sarah,Anderson,3.31,10
542721,Mia,Garcia,3.06,10
225324,Mia,Williams,3.45,12
250021,Emily,Martin,2.97,10
148131,Zoe,Martin,2.8,11
305584,Sarah,Miller,3.74,11
727132,Alex,Williams,2.22,12
552243,Natalie,Anderson,3.06,12
336576,Isabella,Williams,3.17,10
972759,Grace,Martin,3.2,11
671863,Zoe,Lopez,3.49,12
190627,Alex,Smith,3.32,11
892718,Ava,Smith,3.07,9
172698,Daniel,Garcia,3.19,11
323280,Michael,Moore,3.28,10
333549,Ava,Martin,3.45,11
941865,Michael,Hernandez,3.05,10
386113,Hannah,Taylor,3.2,11
639348,Sarah,Lopez,2.96,9
697845,Lily,Hernandez,3.16,11
885346,Henry,Garcia,3.26,9
459564,Sophia,Martin,3.8,12
608153,Grace,Brown,3.11,11
769269,Emma,Garcia,3.61,9
130327,Chris,Martinez,3.29,9
972630,Alex,Lopez,3.49,11
211481,Chris,Anderson,2.7,10
983415,Grace,Gonzalez,3.03,9
928190,Logan,Garcia,3.37,12
948710,Ryan,Williams,3.24,11
145968,James,Rodriguez,3.33,12
433917,Chris,Hernandez,3.42,10
892299,Jacob,Smith,3.06,9
178502,Ryan,Miller,2.91,10
242974,William,Davis,3.06,11
327239,Jessica,Hernandez,3.41,9
449783,Benjamin,Taylor,3.76,9
917601,Grace,Garcia,3.33,10
653092,Ryan,Moore,3.31,11
273690,Lily,Lopez,3.15,11
242468,Jessica,Davis,3.29,10
335412,Ethan,Moore,3.12,11
407677,Sophia,Hernandez,3.59,12
637302,Hannah,Gonzalez,3.22,9
311423,Logan,Smith,2.72,11
317989,Emma,Martinez,3.69,9
815383,James,Davis,2.91,11
465413,Isabella,Gonzalez,2.83,10
856590,Sophia,Thomas,3.01,11
182004,Daniel,Garcia,3.4,10
941223,William,Moore,3.14,12
619358,Ryan,Rodriguez,3.29,9
475655,Sophia,Wilson,2.89,9
124036,Sophia,Anderson,3.12,12
636703,Olivia,Rodriguez,3.1,12
749541,Ava,Smith,2.55,11
654332,Jacob,Thomas,3.15,12
633294,Anna,Martin,3.58,9
518257,Lily,Johnson,2.74,10
321060,Lucas,Lopez,3.2,9
221338,Hannah,Anderson,3.3,11
557301,Daniel,Williams,3.26,10
951427,Zoe,Johnson,3.34,11
491241,Isabella,Davis,2.33,11
873072,Jessica,Wilson,2.8,11
472574,Michael,Martinez,3.14,10
158862,Logan,Rodriguez,3.49,11
118319,Zoe,Martin,3.48,11
514314,Hannah,Moore,2.85,12
406508,Ava,Williams,3.41,9
180540,Natalie,Brown,2.78,11
828811,James,Gonzalez,3.3,12
973590,Sarah,Thomas,3.09,11
157944,Chris,Jones,3.27,10
223010,Emily,Jackson,2.9,10
815395,Logan,Gonzalez,3.32,9
801039,Sophia,Lopez,3.15,12
794754,Sarah,Jackson,2.67,11
974359,Ethan,Thomas,2.93,9
865100,Logan,Lopez,2.82,10
228664,Daniel,Brown,3.18,11
639039,Chris,Taylor,3.34,11
960713,Emily,Martinez,3.43,12
565772,Isabella,Davis,2.9,12
408186,Matthew,Martin,3.13,9
629918,Olivia,Davis,3.49,9
239829,Jessica,Jones,2.96,9
801025,Benjamin,Martinez,3.2,11
188007,Lucas,Gonzalez,3.52,9
509265,Noah,Smith,3.77,10
805693,Lily,Moore,2.81,9
965571,Benjamin,Miller,3.62,10
629497,Chris,Williams,3.21,9
989901,Matthew,Garcia,3.39,12
540915,Noah,Gonzalez,2.74,12
466398,Matthew,Johnson,2.63,11
155471,Michael,Anderson,3.51,9
845941,Lucas,Anderson,3.14,9
137055,James,Thomas,2.93,9
587358,Chris,Martinez,3.21,10
727359,Anna,Lopez,3.07,11
291719,Zoe,Davis,3.09,9
977084,Natalie,Miller,3.22,12
833456,Emma,Lopez,3.25,9
284551,Henry,Garcia,2.96,10
154360,Olivia,Hernandez,3.36,10
127325,Olivia,Miller,3.35,12
865672,Olivia,Lopez,3.36,9
130639,Mia,Moore,3.61,11
937884,Jacob,Moore,3.41,10
374623,Alex,Gonzalez,3.15,10
388201,Logan,Taylor,2.96,9
902667,Daniel,Martin,2.99,10
881279,Hannah,Brown,3.35,9
704208,James,Thomas,3.14,10
206390,Ryan,Hernandez,2.72,12
200338,Ava,Garcia,3.26,12
818190,Hannah,Rodriguez,3.24,9
711520,Ryan,Jackson,3.99,12
427388,Daniel,Smith,3.05,11
620355,Matthew,Brown,2.92,10
478593,Ryan,Davis,3.7,10
457113,Daniel,Thomas,2.94,10
774247,Lucas,Williams,3.38,9
588512,Anna,Garcia,3.55,10
934921,Henry,Johnson,3.61,12
587329,Henry,Taylor,3.17,12
374221,Sophia,Lopez,2.85,12
399092,Ava,Thomas,3.15,11
939308,Daniel,Thomas,3.51,10
104575,William,Jackson,3.47,12
914274,Benjamin,Martin,3.34,11
315025,Emma,Jackson,3.0,9
301372,William,Davis,3.15,12
398271,Hannah,Rodriguez,2.75,10
892143,Ryan,Miller,3.22,10
462631,Emily,Johnson,3.0,12
120710,Emily,Jackson,2.89,9
352036,Lily,Wilson,2.99,10
894143,Isabella,Taylor,3.05,9
929539,Grace,Thomas,3.62,11
284333,Benjamin,Davis,3.14,10
371499,Lucas,Johnson,2.75,11
845405,Grace,Garcia,3.04,12
608032,Ryan,Smith,3.78,11
745121,Emily,Moore,3.28,10
685769,Ryan,Jones,3.08,10
565425,Emma,Jones,2.62,11
374105,Logan,Brown,3.24,9
565525,Natalie,Martinez,3.01,9
890100,Hannah,Jackson,3.12,10
382568,Ethan,Thomas,3.28,11
165776,Logan,Hernandez,3.56,11
572383,Logan,Martinez,3.71,11
896817,Natalie,Garcia,3.09,12
454672,Michael,Taylor,3.87,11
117687,Sarah,Jackson,3.55,11
979318,Isabella,Jackson,2.97,12
651879,William,Smith,3.27,10
909017,Mia,Gonzalez,3.53,12
951144,James,Jackson,3.48,11
391827,Sophia,Miller,3.55,11
478518,Natalie,Martin,3.48,12
832981,Emma,Johnson,3.29,9
299098,Hannah,Smith,3.22,11
657338,Lucas,Jackson,2.54,12
163115,Grace,Thomas,3.37,9
193710,Chris,Jones,3.07,11
164253,Sarah,Rodriguez,3.2,10
986684,Jacob,Anderson,3.22,9
377077,Lucas,Thomas,2.7,10
923145,Ethan,Smith,3.77,11
498964,James,Martin,2.81,10
727999,Henry,Miller,3.42,9
522754,Emma,Williams,3.41,12
684113,Hannah,Davis,3.52,9
940509,Chris,Martin,3.63,9
188176,Zoe,Anderson,2.84,11
971569,Ava,Rodriguez,3.21,11
545387,Daniel,Martin,3.37,12
964350,Jessica,Taylor,3.02,10
984769,William,Anderson,3.6,10
259871,Ethan,Hernandez,3.18,10
792699,Zoe,Gonzalez,3.01,11
952092,Emma,Martin,3.3,11
702555,Logan,Williams,3.31,12
325286,Daniel,Thomas,2.6,10
317515,Jacob,Jones,2.99,10
111461,Sophia,Brown,3.06,11
193626,James,Davis,3.33,10
343098,Emma,Martin,3.5,11
870002,James,Garcia,2.67,9
131158,Noah,Jackson,3.2,10
344230,Matthew,Johnson,2.87,12
532648,Alex,Thomas,3.09,9
259290,Ava,Garcia,3.63,9
213192,Benjamin,Martinez,3.13,11
607905,Jacob,Miller,3.41,12
103002,Olivia,Moore,3.56,12
728186,Mia,Brown,3.0,11
709500,Ethan,Garcia,2.87,11
419052,Henry,Hernandez,3.18,11
578681,Isabella,Thomas,3.21,11
833534,Isabella,Jones,2.98,9
645447,Logan,Davis,2.79,9
834637,Ava,Martinez,3.6,12
736177,Henry,Hernandez,2.74,9
730697,Sophia,Johnson,3.35,12
852463,Emily,Gonzalez,2.91,10
714879,Ava,Jackson,3.19,9
179012,Lucas,Jackson,3.04,12
401262,Lily,Thomas,3.27,10
434376,Ryan,Williams,3.54,10
665412,Chris,Thomas,2.78,10
330423,Ethan,Wilson,3.58,9
583125,Noah,Lopez,3.09,9
185435,Isabella,Martinez,2.64,10
198682,Noah,Jones,3.14,12
683780,Mia,Hernandez,3.17,10
725940,Lily,Rodriguez,3.12,11
673560,Lily,Miller,3.2,11
759504,Jessica,Davis,2.65,9
933049,Ryan,Johnson,3.46,12
649876,James,Anderson,2.81,12
530881,Emily,Johnson,3.3,12
674334,James,Martinez,3.06,10
702248,Lucas,Rodriguez,2.86,10
838631,Jacob,Brown,3.51,12
487871,Noah,Johnson,3.76,12
948006,Lucas,Anderson,3.58,10
694573,Chris,Hernandez,3.35,12
678507,Isabella,Hernandez,3.06,11
514198,Jessica,Jones,2.78,9
350287,Daniel,Smith,2.42,12
909828,Jessica,Anderson,2.94,10
653504,Grace,Lopez,2.83,12
829521,Ryan,Moore,3.32,10
290716,Lily,Garcia,3.1,11
992772,Zoe,Miller,3.55,11
430260,Lucas,Davis,2.86,10
229037,Matthew,Lopez,2.98,11
138919,Hannah,Davis,3.25,9
245342,Emma,Hernandez,3.08,10
108474,Michael,Miller,3.19,11
598679,Anna,Taylor,2.82,12
842128,Mia,Martin,3.23,10
593922,Lucas,Wilson,2.99,9
982958,Jacob,Davis,3.04,12
214087,Daniel,Gonzalez,3.28,10
193158,Emily,Martin,2.57,9
560908,Chris,Williams,3.07,9
173032,Emma,Taylor,3.42,12
969531,Michael,Smith,2.98,12
911021,Zoe,Williams,3.42,9
521288,Anna,Hernandez,3.14,11
836312,Anna,Martin,2.92,12
700960,Zoe,Gonzalez,3.24,10
716492,Lily,Anderson,3.28,9
878705,Lucas,Thomas,3.17,10
282625,Grace,Hernandez,3.28,12
553849,Lucas,Wilson,3.41,9
613338,Isabella,Garcia,3.21,12
267942,Olivia,Taylor,3.25,11
391539,Lucas,Gonzalez,3.42,12
214421,Olivia,Johnson,2.93,9
494006,Grace,Brown,2.68,10
661647,Ava,Williams,3.89,12
980096,Jessica,Anderson,3.15,11
817348,Jacob,Martin,3.16,12
320199,Zoe,Moore,3.37,10
340308,Ethan,Lopez,3.7,10
456219,Henry,Martin,3.89,11
411750,Zoe,Jones,3.05,12
974991,Logan,Moore,2.66,9
464752,Lucas,Martinez,2.96,12
504033,Natalie,Taylor,3.33,12
598786,James,Martin,2.83,9
574516,Zoe,Davis,3.36,10
777919,Emily,Martinez,2.86,10
686263,Isabella,Brown,3.09,11
706598,Noah,Martin,2.68,11
699898,Michael,Martinez,3.26,9
371061,Zoe,Brown,2.96,12
931613,Ethan,Smith,2.91,10
262701,Emily,Williams,3.27,10
563034,Benjamin,Williams,3.73,12
666142,Hannah,Martinez,3.23,12
291360,Emily,Jones,2.78,12
397046,Ethan,Martinez,3.33,11
410741,William,Brown,3.26,9
662280,Isabella,Anderson,3.57,10
170531,Lucas,Smith,3.42,10
534648,Hannah,Gonzalez,2.86,9
500441,Daniel,Rodriguez,3.3,9
506221,Ethan,Williams,2.88,12
681900,Mia,Rodriguez,3.12,9
486764,Ryan,Jackson,2.37,11
488245,Mia,Thomas,3.75,12
183386,Ethan,Hernandez,3.44,11
152129,Sophia,Moore,3.13,11
681599,Ava,Rodriguez,2.85,12
900807,Jacob,Johnson,3.47,9
440237,James,Taylor,3.67,11
602087,Olivia,Garcia,3.15,11
497366,Ryan,Gonzalez,2.85,11
642271,Grace,Gonzalez,3.56,12
350400,Lily,Martin,2.91,12
354179,Michael,Anderson,3.09,12
536046,Lily,Johnson,3.13,11
503171,Benjamin,Smith,3.6,10
813327,Alex,Martinez,3.95,11
399739,Hannah,Thomas,3.62,10
325532,Benjamin,Davis,3.48,12
108721,Michael,Lopez,2.7,11
416893,Emily,Lopez,3.44,10
897953,Logan,Jackson,3.27,12
760815,Jessica,Moore,3.27,12
905691,Lily,Martinez,2.76,9
333775,Ryan,Johnson,3.54,12
872528,William,Williams,2.97,9
561625,Alex,Taylor,3.84,12
706996,Lucas,Lopez,3.37,9
772946,Ava,Hernandez,3.6,10
812485,Chris,Jones,3.17,11
427692,Emma,Brown,2.84,9
871411,Lucas,Moore,3.4,11
849694,Ava,Gonzalez,3.65,10
871806,Matthew,Hernandez,2.84,12
827424,Sarah,Hernandez,3.42,9
556696,Jessica,Miller,2.53,9
361734,James,Jones,3.62,11
443205,Grace,Lopez,3.35,12
305339,Ethan,Hernandez,2.69,12
885903,Jacob,Johnson,2.95,11
334461,Natalie,Jackson,3.02,9
233455,Lily,Rodriguez,3.09,12
560842,Ava,Taylor,3.41,9
355691,Benjamin,Jackson,2.96,10
202526,Emily,Williams,2.94,11
737003,Emily,Smith,3.99,12
397881,Sarah,Anderson,3.49,11
772604,William,Martin,3.1,11
417863,Isabella,Moore,3.81,12
595802,Lily,Smith,3.49,12
416256,Mia,Miller,3.35,9
327918,Zoe,Smith,2.71,11
114902,Daniel,Miller,3.11,9
565693,Lucas,Martinez,3.12,11
487830,Noah,Smith,3.34,11
274154,Lily,Johnson,3.56,11
224909,Lily,Wilson,3.04,10
510298,Noah,Thomas,3.32,10
966996,Zoe,Moore,3.34,10
125982,Anna,Rodriguez,3.19,9
848272,Mia,Miller,2.41,11
435959,Mia,Rodriguez,3.64,11
489848,Lucas,Anderson,2.91,9
116890,Michael,Jackson,2.72,11
367490,Matthew,Smith,3.07,9
350747,Benjamin,Martin,2.79,12
510126,Olivia,Lopez,3.45,10
679052,Ava,Martin,2.77,10
583696,Jessica,Williams,3.33,11
701037,Alex,Moore,2.96,9
125358,Logan,Brown,2.84,10
322468,Sarah,Garcia,3.56,10
131876,Jessica,Wilson,3.31,10
645677,Hannah,Williams,3.65,10
980268,Logan,Lopez,3.08,12
443107,Logan,Hernandez,2.87,10
933056,Benjamin,Lopez,3.75,12
478533,Michael,Taylor,3.2,12
971748,Lily,Smith,3.47,12
204383,Chris,Brown,3.03,12
374149,Logan,Thomas,3.54,11
849838,Michael,Davis,3.8,11
936009,Isabella,Johnson,3.68,9
446596,Jacob,Lopez,2.92,11
377445,Emma,Brown,3.19,10
457238,Benjamin,Anderson,3.41,9
805104,Chris,Lopez,3.58,9
376898,Matthew,Rodriguez,3.17,12
243388,Emma,Garcia,3.85,11
365384,Henry,Davis,3.18,9
107562,Daniel,Garcia,2.92,11
397309,Olivia,Martinez,3.52,12
168434,Henry,Thomas,3.04,9
688776,James,Jackson,2.92,10
837307,Anna,Williams,3.4,9
258695,Chris,Smith,3.28,9
774644,Anna,Taylor,3.11,10
467747,Noah,Gonzalez,3.58,10
747898,Logan,Anderson,3.29,10
201779,Emily,Lopez,3.8,10
920126,James,Wilson,3.27,12
337318,Alex,Johnson,3.47,12
886123,Benjamin,Miller,2.6,11
407208,William,Martin,3.52,9
853965,Noah,Wilson,2.73,10
787684,Daniel,Taylor,3.26,12
799797,Lucas,Wilson,3.36,9
710353,Anna,Johnson,3.46,11
309217,Henry,Smith,2.89,11
660176,Matthew,Hernandez,2.74,11
941346,Lucas,Brown,3.11,11
785849,Daniel,Wilson,3.29,12
559774,Isabella,Taylor,3.38,10
883390,Jessica,Wilson,3.0,11
123484,Jessica,Anderson,3.06,12
275792,Logan,Rodriguez,3.17,11
627237,Isabella,Martin,2.48,10
782450,Emily,Gonzalez,3.34,9
540740,James,Moore,3.47,10
847778,Ava,Gonzalez,3.58,9
651953,Logan,Jones,2.57,11
433386,Ryan,Martinez,3.21,12
208471,Isabella,Hernandez,3.13,11
603499,Isabella,Davis,2.95,12
229548,Ryan,Moore,3.62,10
234228,Natalie,Rodriguez,3.51,9
987442,Sarah,Lopez,3.21,12
847968,Lily,Wilson,3.62,12
812662,Hannah,Davis,3.69,9
481337,Jessica,Wilson,3.0,11
704765,Daniel,Davis,2.67,10
949088,Lucas,Anderson,2.97,10
342499,William,Martin,2.81,12
677745,Jacob,Johnson,3.75,12
498220,Lily,Moore,3.24,9
184982,Chris,Miller,3.1,11
142377,Jacob,Wilson,3.25,11
981377,William,Rodriguez,3.24,11
748561,Logan,Smith,2.7,9
353288,Anna,Hernandez,3.2,9
715509,Hannah,Martin,2.94,12
125372,Ryan,Jackson,3.5,11
505431,Mia,Johnson,3.31,12
351348,Zoe,Martinez,2.87,12
264125,Henry,Lopez,2.69,12
131212,Alex,Anderson,2.97,10
515667,Sarah,Miller,3.44,10
643628,Chris,Martinez,3.0,11
346997,Lily,Martinez,3.5,12
968169,Noah,Moore,2.72,11
111185,James,Jackson,3.23,12
646352,James,Davis,3.93,11
839981,Henry,Thomas,3.73,12
483711,Ethan,Smith,3.07,11
591242,Jessica,Anderson,3.08,10
925640,Benjamin,Moore,2.71,9
573805,Chris,Miller,3.15,12
957089,Alex,Jones,3.16,11
581559,Ryan,Wilson,2.95,11
787777,Ava,Lopez,3.01,11
430094,Grace,Smith,3.18,12
951063,Lily,Thomas,3.32,11
957331,Henry,Brown,3.46,12
619285,Matthew,Gonzalez,3.46,12
897514,Isabella,Thomas,2.63,11
759436,Emma,Brown,3.05,12
957305,Logan,Gonzalez,2.92,9
438678,Ethan,Moore,3.38,12
908376,Lily,Moore,3.85,12
893959,Lucas,Jones,3.76,11
420082,Alex,Taylor,3.12,9
763799,Hannah,Jones,3.34,10
466494,Grace,Martinez,2.96,9
113440,Lily,Martin,3.65,11
275386,Matthew,Anderson,3.51,12
297141,Emily,Garcia,2.8,9
103921,Lucas,Gonzalez,3.13,12
614309,Jacob,Williams,3.04,11
118112,Jacob,Hernandez,3.29,11
664073,Natalie,Wilson,2.95,9
720782,Natalie,Jones,3.38,9
441624,Ava,Taylor,3.31,10
841294,Hannah,Davis,3.34,11
916216,Zoe,Smith,3.13,9
991549,Logan,Johnson,2.69,12
833244,Isabella,Jackson,3.51,9
149642,Olivia,Smith,3.1,10
786539,Jacob,Moore,3.22,11
242457,Benjamin,Brown,3.84,11
391654,Jacob,Brown,2.9,9
834923,Emma,Martin,3.31,9
828304,Alex,Miller,3.04,11
777092,Logan,Anderson,3.47,12
690799,Lily,Gonzalez,3.49,11
258605,William,Gonzalez,3.16,11
693623,Henry,Moore,3.45,10
702625,Alex,Miller,3.23,11
907247,Mia,Martinez,3.26,10
572555,Ryan,Martin,3.46,12
102330,Daniel,Jackson,3.29,11
259616,Ryan,Jones,3.39,9
866498,Matthew,Brown,3.21,9
836951,Olivia,Anderson,3.52,10
486530,Emily,Jackson,3.63,12
307800,Lily,Garcia,3.23,9
888283,Matthew,Wilson,3.04,10
909506,Emma,Jackson,2.94,10
469202,Jacob,Johnson,3.36,11
937705,Ryan,Martinez,3.7,12
980463,Isabella,Rodriguez,2.35,12
601001,Daniel,Thomas,2.93,9
649370,William,Johnson,3.18,9
795254,Michael,Jackson,2.84,11
848828,Sophia,Martin,3.19,12
170837,Benjamin,Moore,3.18,12
999065,Daniel,Jackson,3.17,12
198712,Natalie,Lopez,3.11,9
178576,Emma,Taylor,2.92,12
416284,Alex,Davis,2.96,12
335390,Hannah,Miller,3.56,9
472948,Michael,Thomas,3.68,9
907259,Zoe,Williams,3.26,11
133342,Michael,Garcia,3.18,10
203854,Noah,Martin,3.37,12
871461,Sophia,Jones,2.75,12
613230,Ethan,Smith,2.99,12
793126,James,Martin,3.86,9
665708,Anna,Hernandez,3.12,9
944029,Benjamin,Taylor,3.03,9
768137,Lily,Anderson,3.04,9
395741,Noah,Thomas,3.44,12
926164,Isabella,Wilson,2.63,11
613726,Anna,Miller,2.87,11
740322,Chris,Wilson,3.42,9
129221,James,Gonzalez,3.29,12
277304,Daniel,Garcia,3.02,12
929462,Emma,Martinez,2.15,11
684020,William,Davis,3.32,11
552238,Alex,Moore,3.22,12
513528,Natalie,Hernandez,3.67,10
643996,Michael,Hernandez,3.01,10
162343,Logan,Williams,3.46,12
585941,Michael,Hernandez,3.12,9
417054,Mia,Jones,3.75,10
149508,Natalie,Taylor,3.71,9
235117,Sarah,Taylor,2.71,11
308816,Isabella,Gonzalez,3.06,12
658870,Isabella,Johnson,2.99,10
643797,Emily,Miller,3.52,11
511389,Jessica,Gonzalez,3.23,11
761743,Hannah,Miller,2.89,12
902095,Natalie,Brown,2.88,11
456136,Matthew,Williams,3.34,12
479266,Olivia,Thomas,3.08,9
448696,Jacob,Jones,3.52,11
343137,Sophia,Jones,2.78,9
435852,Hannah,Lopez,3.23,9
559919,Olivia,Moore,3.48,11
378897,Zoe,Martin,2.52,10
941162,Matthew,Thomas,3.36,11
259571,Anna,Taylor,3.11,9
900951,Sophia,Martin,2.84,9
244103,Ryan,Davis,3.08,11
447556,Natalie,Martin,3.94,10
411343,James,Johnson,3.11,10
937521,James,Williams,3.2,12
156260,Logan,Anderson,3.3,10
590257,Ava,Taylor,3.08,12
107542,Matthew,Williams,3.34,11
567349,Alex,Hernandez,3.11,10
624016,Sarah,Lopez,3.28,10
577427,Olivia,Garcia,4.0,12
471325,Natalie,Gonzalez,3.16,11
166555,Hannah,Lopez,2.87,12
833925,Emma,Jackson,3.38,11
177418,Lucas,Garcia,3.32,12
649030,Olivia,Rodriguez,3.17,9
532187,Anna,Moore,3.59,9
395958,Noah,Miller,3.13,11
857765,Emily,Jackson,3.52,11
216959,Alex,Moore,3.51,10
998594,Michael,Taylor,3.61,12
488780,Ava,Jackson,3.15,11
662540,Michael,Miller,3.85,11
330906,Noah,Jackson,3.37,12
593828,Emily,Smith,3.11,11
819180,Logan,Jones,3.47,11
437676,Ethan,Wilson,3.48,12
241728,Ava,Rodriguez,3.0,12
759201,James,Martin,3.15,9
361267,Anna,Martin,3.18,12
777152,Michael,Brown,2.51,9
118633,Olivia,Jackson,2.87,10
173235,Ryan,Gonzalez,3.33,12
254929,James,Brown,3.1,12
988236,Lily,Johnson,3.11,9
550734,Noah,Johnson,3.55,12
330870,Benjamin,Garcia,3.13,10
921497,Ryan,Taylor,3.42,11
526228,Ethan,Hernandez,3.4,10
278569,Ava,Lopez,2.95,11
869908,Lucas,Lopez,3.73,10
665855,Michael,Brown,3.41,9
212081,Lucas,Gonzalez,3.71,10
697003,Anna,Wilson,3.88,12
516092,Daniel,Smith,3.36,9
528278,Ethan,Garcia,2.95,9
945348,Benjamin,Thomas,2.78,9
308256,Chris,Jackson,3.06,12
942450,Ryan,Lopez,3.29,10
722854,Chris,Martin,2.8,12
307631,Lucas,Gonzalez,2.95,9
487243,Chris,Martinez,3.17,9
454123,Jacob,Davis,2.94,10
404794,Jessica,Miller,3.82,12
916353,Hannah,Johnson,2.78,9
473313,Grace,Gonzalez,3.22,11
449750,Jacob,Miller,2.95,11
369071,Sarah,Wilson,3.29,10
971610,Lucas,Brown,3.05,9
441935,Olivia,Miller,3.49,12
149861,Logan,Moore,3.03,11
704557,Olivia,Johnson,3.63,12
632247,Lily,Davis,3.0,9
109588,James,Anderson,3.1,9
785400,Lucas,Hernandez,2.85,12
305869,Emma,Davis,3.33,12
287276,Michael,Smith,3.37,9
698311,Natalie,Smith,3.33,11
374891,Grace,Gonzalez,3.39,9
297247,Henry,Wilson,3.09,11
328933,Ryan,Martin,3.11,10
837031,William,Smith,2.74,11
524322,Zoe,Smith,2.76,10
905062,Ethan,Moore,2.55,12
582460,Olivia,Gonzalez,2.99,10
784091,Alex,Smith,3.15,9
634053,Emily,Smith,3.1,12
326082,Matthew,Johnson,3.4,11
611117,Michael,Hernandez,2.82,12
939319,Emily,Rodriguez,3.24,11
735944,Anna,Brown,3.0,12
156574,Henry,Brown,3.2,12
816116,Zoe,Miller,3.44,10
913355,Michael,Gonzalez,3.48,11
439552,Grace,Brown,3.12,9
659921,Michael,Anderson,3.37,12
592781,Mia,Martin,3.15,9
342753,Alex,Hernandez,3.68,10
321415,Hannah,Jackson,3.18,9
864581,Zoe,Anderson,3.49,11
659192,William,Moore,3.18,9
854716,Emily,Hernandez,3.77,10
304596,William,Taylor,3.25,12
914235,Anna,Brown,3.39,12
966528,Logan,Taylor,3.32,11
357340,Isabella,Davis,3.34,12
345663,Henry,Martinez,3.55,11
469891,William,Miller,3.3,12
236126,Jessica,Gonzalez,2.49,11
446165,Alex,Miller,2.65,10
321811,Lily,Rodriguez,3.5,10
133949,Hannah,Williams,3.59,9
599926,Zoe,Martinez,2.85,9
727983,Daniel,Davis,3.09,11
255022,Mia,Johnson,3.13,12
318117,Ryan,Thomas,2.99,11
188887,Jessica,Jackson,3.73,10
285357,James,Davis,3.17,10
715833,Jacob,Moore,3.65,12
360059,Ava,Taylor,3.43,10
328336,Ethan,Miller,3.22,11
217402,Ryan,Moore,2.79,11
791126,Benjamin,Martinez,3.31,12
168159,Sophia,Rodriguez,2.79,11
371517,Sophia,Thomas,3.48,10
603356,Lily,Jones,3.61,12
751867,Isabella,Davis,3.92,11
680394,Jacob,Gonzalez,2.95,9
117996,Jacob,Lopez,3.01,9
108944,Grace,Gonzalez,3.04,11
644284,Noah,Martin,2.96,10
449958,Hannah,Jackson,2.95,9
979369,Emma,Rodriguez,3.39,11
991694,Lucas,Moore,2.75,12
761459,Natalie,Brown,3.46,12
755586,Anna,Jackson,2.96,11
349874,Logan,Gonzalez,3.13,11
267847,Grace,Johnson,2.86,10
913796,Michael,Wilson,2.73,9
784616,Emma,Garcia,3.12,11
895996,Ava,Hernandez,2.89,9
664162,Ryan,Jackson,3.03,9
624797,Mia,Jones,2.85,9
625963,Ryan,Williams,3.27,9
452967,Jacob,Anderson,3.17,9
398137,Sophia,Rodriguez,3.02,9
289434,Sophia,Thomas,3.08,11
404730,Ryan,Martinez,3.64,12
589236,Emily,Smith,3.1,9
816473,Noah,Brown,3.31,12
353473,Olivia,Lopez,3.27,12
199090,Lily,Gonzalez,3.35,10
493764,Lucas,Gonzalez,3.21,12
335841,William,Martin,3.12,12
419425,Hannah,Anderson,2.63,9
734421,Noah,Hernandez,3.27,12
707703,Lucas,Smith,3.52,9
915677,Daniel,Moore,2.8,11
525965,Alex,Wilson,3.44,12
719925,Zoe,Smith,2.76,10
716380,Logan,Martinez,2.74,10
174768,Jacob,Rodriguez,3.13,11
844658,Ryan,Smith,3.78,11
321719,Natalie,Williams,2.89,9
414491,Jessica,Brown,3.59,10
668504,Ethan,Moore,3.31,10
942210,Sophia,Taylor,3.74,12
225181,Lily,Jackson,3.31,12
198284,Logan,Jones,3.34,11
289528,Jacob,Johnson,3.07,12
498063,Emma,Thomas,3.43,12
330521,William,Smith,2.98,9
867119,Emily,Taylor,3.36,11
259904,Daniel,Martin,3.34,10
138049,Ryan,Garcia,3.02,9
257022,Grace,Thomas,2.98,11
505493,Henry,Taylor,2.81,9
755940,Sophia,Hernandez,2.53,12
481127,Jessica,Martin,3.22,9
945331,Sophia,Miller,3.38,9
529011,Zoe,Jones,2.86,12
328166,Hannah,Lopez,2.25,12
342992,Ethan,Martinez,3.34,11
668946,Natalie,Martinez,3.7,10
809751,Anna,Martin,3.06,12
827634,Natalie,Garcia,2.96,12
561476,Chris,Davis,3.16,10
880390,James,Rodriguez,2.95,12
902818,Lily,Jackson,3.41,12
356925,Anna,Moore,3.64,10
594539,Sarah,Moore,3.11,11
586459,Henry,Garcia,3.11,10
143765,Emma,Hernandez,3.26,9
911900,Sophia,Williams,3.43,12
690098,Benjamin,Anderson,3.45,10
177375,Alex,Lopez,3.32,11
871126,Emily,Lopez,2.65,11
689158,James,Davis,3.32,9
316228,Lucas,Lopez,2.81,12
433506,Ryan,Martinez,3.26,11
