ID,FirstName,LastName,GPA,Grade
151295,Noah,Garcia,3.6,10
551335,Sophia,Rodriguez,3.66,10
582660,Zoe,Garcia,3.5,9
588351,Noah,Moore,2.97,11
838519,Ethan,Anderson,3.57,10
192454,Ethan,Hernandez,3.2,11
786028,Emily,Davis,3.44,12
911740,Emily,Gonzalez,2.96,9
848705,Olivia,Brown,2.92,12
417427,Jacob,Miller,3.22,9
931829,Sophia,Brown,3.38,9
664085,Sophia,Martin,3.67,10
154082,Alex,Garcia,3.54,12
665767,Ethan,Anderson,3.14,9
902244,Chris,Brown,2.62,9
370201,Emma,Lopez,3.42,10
410899,Anna,Martinez,3.34,11
551959,Ava,Hernandez,2.97,9
747074,Jacob,Hernandez,3.4,12
351593,Ethan,Martin,3.18,11
468102,Sarah,Brown,3.28,12
334778,Natalie,Moore,2.89,10
800088,Sarah,Taylor,3.42,9
623488,Michael,Smith,3.21,11
930942,Anna,Martinez,2.88,10
151044,Hannah,Williams,3.46,12
664079,Daniel,Jones,3.2,11
901952,Lily,Anderson,3.13,11
325819,Alex,Hernandez,3.44,12
129809,Chris,Taylor,3.34,12
504905,Jacob,Martinez,2.55,12
807139,Henry,Smith,2.98,9
270321,Emma,Moore,3.14,11
934732,Hannah,Johnson,3.66,9
322257,William,Hernandez,3.17,10
242779,Lily,Hernandez,3.0,11
274918,William,Martinez,3.17,10
495760,Matthew,Garcia,3.05,10
663911,Henry,Jackson,2.71,10
680075,Ava,Smith,2.81,10
581480,Mia,Jones,3.87,12
244621,Jessica,Gonzalez,3.21,11
464480,Chris,Martinez,2.66,9
817395,Isabella,Moore,3.13,12
310464,Lucas,Smith,2.92,10
257298,Natalie,Smith,3.38,9
902368,Mia,Gonzalez,2.82,9
794822,Grace,Hernandez,2.96,11
773755,Noah,Gonzalez,3.65,11
301196,Ethan,Gonzalez,3.3,9
580639,Jessica,Brown,3.33,12
438513,Matthew,Thomas,3.38,12
456838,Jessica,Gonzalez,2.99,10
610451,Ryan,Martinez,3.06,9
271564,Isabella,Martin,3.39,10
121065,Anna,Hernandez,3.53,12
194652,William,Anderson,2.93,12
768546,Chris,Davis,3.33,12
444760,Jacob,Brown,2.94,11
612170,James,Hernandez,2.5,12
729331,Hannah,Martinez,3.23,9
588012,Benjamin,Johnson,3.23,12
921709,Jessica,Smith,3.64,9
810611,Matthew,Davis,2.33,9
905722,Sophia,Gonzalez,2.87,10
199123,Benjamin,Smith,2.47,11
440444,Michael,Brown,3.07,11
587966,Isabella,Williams,3.59,11
928128,James,Thomas,3.59,9
481718,Logan,Brown,2.85,11
199505,Ryan,Williams,3.82,9
126002,Logan,Lopez,3.16,9
354498,Lucas,Williams,2.79,11
189143,Isabella,Martinez,3.18,12
545592,Lucas,Martin,2.82,12
703194,Ethan,Smith,3.25,12
494280,Ethan,Gonzalez,3.32,11
640860,Sarah,Martin,2.88,9
576815,Chris,Jones,2.93,9
104362,Mia,Miller,3.25,10
238719,Lucas,Lopez,3.51,12
189690,Jessica,Rodriguez,3.08,12
654320,Ava,Thomas,2.97,10
390807,Lucas,Martin,2.93,10
589679,Sophia,Wilson,2.93,11
467324,Jacob,Jones,3.28,11
197436,Emily,Thomas,3.08,11
225501,Chris,Williams,2.69,10
749907,Isabella,Gonzalez,3.75,11
920237,Chris,Rodriguez,3.45,9
432852,Alex,Jackson,3.05,10
280320,Hannah,Johnson,3.25,10
234852,Sophia,Brown,3.28,11
857241,Daniel,Thomas,3.43,11
520410,Sarah,Anderson,3.06,10
385927,Ryan,Taylor,3.69,9
859359,Alex,Garcia,2.91,11
254897,Hannah,Taylor,3.6,12
474805,Sarah,Thomas,3.59,11
581561,James,Rodriguez,2.98,11
862113,William,Rodriguez,3.49,12
249093,Ethan,Taylor,3.47,10
557356,Jessica,Hernandez,2.82,11
705249,Benjamin,Martinez,2.73,10
995083,Grace,Gonzalez,2.99,9
973865,William,Williams,2.87,11
444939,Natalie,Wilson,2.86,9
399404,Ava,Rodriguez,2.71,11
828273,Benjamin,Jackson,2.85,10
353548,Noah,Johnson,2.54,12
919237,Natalie,Martin,3.26,12
436777,Chris,Hernandez,3.37,9
231094,Lily,Thomas,2.85,9
212694,Henry,Rodriguez,3.18,11
936991,Matthew,Anderson,3.44,12
975701,Mia,Garcia,3.01,9
760955,Henry,Williams,3.65,11
950156,Zoe,Brown,3.16,12
490807,Noah,Taylor,2.61,12
558489,Lucas,Wilson,3.29,12
830521,William,Brown,2.76,9
788063,Lucas,Thomas,3.13,12
778358,Emily,Gonzalez,3.36,10
356848,Sarah,Miller,3.71,9
406383,Daniel,Smith,3.34,10
284943,Ryan,Lopez,3.97,11
594362,Ethan,Jackson,2.51,12
139124,Lily,Jackson,3.19,12
724705,Olivia,Anderson,2.51,10
764884,Noah,Thomas,3.05,10
899311,Michael,Miller,3.35,10
188294,Hannah,Hernandez,2.83,12
418540,Sarah,Rodriguez,3.27,12
489161,Anna,Martinez,2.68,10
921724,William,Martinez,3.38,9
367785,William,Miller,2.84,11
948327,Zoe,Miller,3.2,9
598088,Natalie,Gonzalez,3.24,10
470686,Alex,Hernandez,3.48,10
641762,Ava,Moore,3.28,12
499571,Lily,Martinez,3.0,10
840466,Henry,Jackson,3.37,11
580504,Sarah,Lopez,3.9,9
561158,Hannah,Davis,3.15,9
551813,Ryan,Jackson,3.3,12
138128,Grace,Brown,2.66,9
290902,James,Gonzalez,2.52,11
282533,William,Rodriguez,3.37,12
886118,Lucas,Johnson,3.68,11
181037,Emma,Williams,3.32,11
714924,Anna,Martin,2.83,10
503475,Alex,Martin,3.42,10
776955,Mia,Lopez,3.26,11
452818,Ethan,Wilson,3.25,11
864405,Daniel,Davis,3.58,9
680376,Jacob,Martinez,3.5,9
843462,Emily,Williams,3.21,12
911119,Lily,Rodriguez,3.23,11
386549,Isabella,Thomas,3.14,11
646332,Emma,Moore,3.12,12
180074,Ava,Johnson,3.34,12
758410,Grace,Jones,3.02,10
980884,Jacob,Brown,3.32,10
103017,William,Martin,3.63,11
989642,Olivia,Jones,3.43,11
473112,Lucas,Anderson,3.61,10
583802,Lucas,Martin,3.14,12
512170,Matthew,Garcia,3.1,9
278935,Lucas,Wilson,3.71,11
388115,Daniel,Anderson,3.58,11
462138,James,Johnson,2.71,9
257028,Benjamin,Garcia,3.31,10
912911,Ava,Wilson,3.07,11
457548,Matthew,Smith,3.57,10
722506,Sarah,Gonzalez,2.74,12
815631,Alex,Martin,2.83,11
509364,Benjamin,Moore,2.7,12
774532,Sarah,Rodriguez,3.54,12
439311,Sophia,Moore,3.34,9
316324,Ryan,Martinez,2.87,11
598343,Ava,Martin,3.51,9
458540,Sophia,Rodriguez,3.89,9
138873,Isabella,Johnson,3.66,10
663650,Matthew,Garcia,2.83,10
636321,Lucas,Jackson,3.3,10
659040,Emma,Anderson,2.79,11
459293,Logan,Martinez,2.6,10
184081,Grace,Rodriguez,3.29,10
476489,Alex,Wilson,3.49,9
522193,Sophia,Martin,2.9,9
777141,Isabella,Wilson,3.37,9
590582,Jacob,Miller,3.17,12
462176,Daniel,Jones,2.5,10
637138,Ethan,Taylor,3.46,9
511409,Henry,Taylor,3.13,12
886002,Ethan,Anderson,3.31,11
634680,Emily,Smith,3.41,11
647974,Anna,Wilson,3.31,11
795184,Olivia,Wilson,2.85,10
475798,Logan,Williams,2.67,12
335922,Olivia,Miller,3.12,11
123604,Zoe,Davis,2.84,12
581351,Michael,Martin,3.21,12
609674,Ava,Garcia,3.12,11
949206,Alex,Jackson,2.87,12
128636,Lily,Jones,2.79,9
341443,Ava,Lopez,3.09,10
297552,Benjamin,Martinez,3.03,12
372987,Henry,Gonzalez,3.13,11
818071,Henry,Thomas,3.34,11
616276,Sarah,Miller,3.28,10
477900,Lily,Smith,2.94,10
176250,Ethan,Moore,3.39,9
884929,Emily,Davis,2.59,9
213165,Logan,Gonzalez,3.02,12
160417,Benjamin,Davis,3.5,9
721870,Ava,Jones,2.92,11
837784,Benjamin,Martin,3.82,10
440385,Anna,Miller,3.28,11
853016,Sophia,Jones,3.51,12
690837,Jessica,Smith,2.72,9
105406,Lily,Jones,2.62,12
579143,Jessica,Johnson,2.93,12
447738,Jessica,Johnson,3.13,12
826541,Sarah,Williams,2.57,11
531571,Sarah,Anderson,3.12,10
652887,Emma,Johnson,2.58,9
258385,Logan,Davis,3.08,11
280664,Olivia,Jones,3.44,10
736605,Hannah,Taylor,3.01,9
196107,William,Lopez,3.45,11
433323,James,Rodriguez,2.98,10
977530,Benjamin,Thomas,2.98,10
198881,Isabella,Jones,3.92,10
148544,Olivia,Taylor,3.05,9
287576,Benjamin,Williams,3.16,9
258550,Jacob,Brown,3.54,9
